"date","Typhoid_fever","Gastrointestinal_bleeding","Encephalitis","Oral_rehydration_therapy","Abdominal_pain","Fever","Salmonella_enterica_subsp._enterica","Typhoid_vaccine","Bradycardia","Malaise"
"2012-01-04","3894.0","318.0","2194.0","680.0","2592.0","4805.0","0.0","150.0","1700.0","2320.0"
"2012-01-05","4040.0","312.0","1908.0","679.0","2478.0","4723.0","0.0","169.0","1715.0","2528.0"
"2012-01-06","3498.0","1141.0","1855.0","611.0","2235.0","4330.0","0.0","124.0","1559.0","2310.0"
"2012-01-07","3163.0","968.0","1789.0","639.0","2011.0","3675.0","0.0","85.0","1257.0","1796.0"
"2012-01-08","3366.0","702.0","1906.0","661.0","2234.0","3933.0","0.0","76.0","1446.0","2061.0"
"2012-01-09","4286.0","591.0","2136.0","819.0","2811.0","5070.0","0.0","147.0","1816.0","2509.0"
"2012-01-10","4196.0","481.0","2049.0","786.0","2694.0","4824.0","0.0","124.0","1774.0","2692.0"
"2012-01-11","4524.0","454.0","2212.0","807.0","2553.0","4879.0","0.0","127.0","1985.0","2598.0"
"2012-01-12","4105.0","382.0","1991.0","810.0","2678.0","5034.0","0.0","138.0","1902.0","2511.0"
"2012-01-13","3829.0","364.0","1770.0","757.0","2746.0","4158.0","0.0","121.0","1763.0","2270.0"
"2012-01-14","2711.0","270.0","2000.0","590.0","2115.0","3510.0","0.0","74.0","1391.0","1704.0"
"2012-01-15","3029.0","310.0","1925.0","742.0","2389.0","3932.0","0.0","78.0","1412.0","1872.0"
"2012-01-16","4015.0","358.0","1916.0","759.0","3052.0","4505.0","0.0","112.0","1868.0","2204.0"
"2012-01-17","3991.0","422.0","1906.0","669.0","2882.0","4896.0","0.0","120.0","1969.0","2375.0"
"2012-01-18","4002.0","342.0","1450.0","708.0","2561.0","4920.0","0.0","127.0","1508.0","1647.0"
"2012-01-19","3835.0","377.0","1891.0","726.0","2588.0","4582.0","0.0","107.0","1904.0","1976.0"
"2012-01-20","3559.0","368.0","1800.0","745.0","2467.0","4131.0","0.0","105.0","1801.0","2075.0"
"2012-01-21","3257.0","299.0","1604.0","556.0","2330.0","3650.0","0.0","74.0","1468.0","1775.0"
"2012-01-22","3045.0","283.0","1544.0","670.0","2350.0","3954.0","0.0","83.0","1490.0","1856.0"
"2012-01-23","4006.0","389.0","1833.0","747.0","2897.0","4875.0","0.0","88.0","1975.0","2342.0"
"2012-01-24","4731.0","428.0","2208.0","887.0","2959.0","4970.0","0.0","133.0","2077.0","2370.0"
"2012-01-25","4711.0","372.0","1885.0","729.0","2809.0","4996.0","0.0","123.0","2074.0","2418.0"
"2012-01-26","4208.0","391.0","1833.0","692.0","2651.0","4802.0","0.0","119.0","2009.0","2850.0"
"2012-01-27","4027.0","335.0","1804.0","583.0","2559.0","4464.0","0.0","95.0","1816.0","2354.0"
"2012-01-28","3426.0","252.0","1442.0","540.0","1913.0","3579.0","0.0","72.0","1401.0","1598.0"
"2012-01-29","3514.0","276.0","1644.0","721.0","2208.0","4144.0","0.0","71.0","1544.0","1951.0"
"2012-01-30","4853.0","390.0","1961.0","879.0","5521.0","5297.0","0.0","116.0","2226.0","2601.0"
"2012-01-31","4371.0","400.0","1789.0","685.0","5915.0","5156.0","0.0","103.0","2068.0","2453.0"
"2012-02-01","5090.0","440.0","1850.0","700.0","5625.0","5083.0","0.0","134.0","1975.0","2448.0"
"2012-02-02","5421.0","414.0","1939.0","713.0","4073.0","5958.0","0.0","142.0","2106.0","2504.0"
"2012-02-03","9586.0","330.0","1757.0","702.0","4104.0","4431.0","0.0","129.0","2021.0","2169.0"
"2012-02-04","7993.0","226.0","1650.0","614.0","3566.0","3730.0","0.0","74.0","1394.0","1657.0"
"2012-02-05","3816.0","247.0","1789.0","722.0","3140.0","4249.0","0.0","85.0","1591.0","1900.0"
"2012-02-06","5070.0","389.0","1909.0","760.0","4258.0","5317.0","0.0","114.0","2297.0","2418.0"
"2012-02-07","4554.0","410.0","1971.0","842.0","3827.0","5301.0","0.0","129.0","2117.0","2548.0"
"2012-02-08","4117.0","386.0","1939.0","778.0","3414.0","5294.0","0.0","109.0","2174.0","2512.0"
"2012-02-09","4357.0","380.0","1791.0","683.0","2472.0","5030.0","0.0","139.0","2076.0","2472.0"
"2012-02-10","3647.0","308.0","1741.0","652.0","2289.0","4531.0","0.0","109.0","1771.0","2145.0"
"2012-02-11","3797.0","222.0","1529.0","672.0","2699.0","4190.0","0.0","78.0","1459.0","1786.0"
"2012-02-12","3430.0","253.0","1830.0","710.0","3937.0","4365.0","0.0","75.0","1573.0","1957.0"
"2012-02-13","4476.0","352.0","1960.0","861.0","4219.0","5257.0","0.0","135.0","2031.0","2431.0"
"2012-02-14","4135.0","383.0","1759.0","781.0","3290.0","5151.0","0.0","110.0","2090.0","2359.0"
"2012-02-15","4191.0","380.0","1906.0","860.0","4433.0","5392.0","0.0","116.0","2133.0","2491.0"
"2012-02-16","4272.0","389.0","1902.0","793.0","3279.0","5311.0","0.0","147.0","2124.0","2416.0"
"2012-02-17","3952.0","368.0","1714.0","695.0","3075.0","6001.0","0.0","128.0","2062.0","2153.0"
"2012-02-18","3121.0","215.0","1348.0","590.0","2046.0","4180.0","0.0","83.0","1490.0","1694.0"
"2012-02-19","3462.0","287.0","1944.0","712.0","2275.0","4508.0","0.0","71.0","1561.0","1968.0"
"2012-02-20","4378.0","326.0","2066.0","800.0","2654.0","5242.0","0.0","116.0","1954.0","2426.0"
"2012-02-21","5218.0","382.0","1903.0","785.0","2678.0","5721.0","0.0","118.0","2152.0","2514.0"
"2012-02-22","4459.0","372.0","1928.0","751.0","2588.0","5668.0","0.0","133.0","2420.0","2610.0"
"2012-02-23","4594.0","413.0","1912.0","816.0","2694.0","5735.0","0.0","93.0","2409.0","2647.0"
"2012-02-24","3997.0","340.0","1653.0","672.0","2377.0","5016.0","0.0","130.0","1855.0","2235.0"
"2012-02-25","3270.0","253.0","1644.0","624.0","2108.0","4227.0","0.0","76.0","1465.0","1697.0"
"2012-02-26","4252.0","250.0","1623.0","740.0","2355.0","4529.0","0.0","79.0","1644.0","1848.0"
"2012-02-27","6741.0","388.0","2075.0","909.0","2881.0","5898.0","0.0","144.0","2153.0","2581.0"
"2012-02-28","4768.0","381.0","1869.0","789.0","2676.0","5864.0","0.0","143.0","2127.0","2732.0"
"2012-02-29","4475.0","346.0","1889.0","838.0","2581.0","5331.0","0.0","144.0","2150.0","2612.0"
"2012-03-01","4469.0","378.0","1816.0","770.0","2510.0","5189.0","0.0","128.0","2062.0","2722.0"
"2012-03-02","3897.0","341.0","1783.0","694.0","2391.0","4634.0","0.0","109.0","1861.0","2178.0"
"2012-03-03","4402.0","257.0","1510.0","645.0","1909.0","3971.0","0.0","76.0","1474.0","1736.0"
"2012-03-04","4607.0","282.0","1740.0","735.0","2198.0","4650.0","0.0","79.0","1636.0","2048.0"
"2012-03-05","5312.0","371.0","3090.0","978.0","2819.0","5498.0","0.0","142.0","2207.0","2668.0"
"2012-03-06","4806.0","420.0","1945.0","922.0","2529.0","5814.0","0.0","142.0","2198.0","2719.0"
"2012-03-07","5234.0","359.0","1883.0","847.0","2485.0","5784.0","0.0","133.0","2165.0","2564.0"
"2012-03-08","4105.0","401.0","1861.0","717.0","2407.0","5454.0","0.0","124.0","2003.0","1818.0"
"2012-03-09","3886.0","308.0","1808.0","675.0","2295.0","5192.0","0.0","105.0","1857.0","1541.0"
"2012-03-10","3092.0","254.0","1387.0","609.0","1839.0","4044.0","0.0","62.0","1414.0","1256.0"
"2012-03-11","3397.0","241.0","1494.0","718.0","2092.0","4563.0","0.0","63.0","1475.0","1780.0"
"2012-03-12","4179.0","361.0","1724.0","865.0","2591.0","5543.0","0.0","114.0","1992.0","2323.0"
"2012-03-13","4320.0","324.0","1741.0","732.0","2567.0","5787.0","0.0","121.0","2179.0","2325.0"
"2012-03-14","3824.0","373.0","1671.0","744.0","2387.0","4932.0","0.0","99.0","2055.0","2167.0"
"2012-03-15","3918.0","375.0","1987.0","760.0","2309.0","4023.0","0.0","98.0","1911.0","2207.0"
"2012-03-16","3372.0","276.0","1628.0","580.0","1862.0","3451.0","0.0","112.0","1664.0","1837.0"
"2012-03-17","3333.0","230.0","1192.0","613.0","1548.0","3126.0","0.0","64.0","1300.0","1537.0"
"2012-03-18","2899.0","228.0","1246.0","557.0","1576.0","3176.0","0.0","62.0","1278.0","1549.0"
"2012-03-19","4042.0","372.0","1778.0","761.0","2200.0","4180.0","0.0","122.0","1949.0","2350.0"
"2012-03-20","4083.0","327.0","1664.0","726.0","2155.0","4498.0","0.0","129.0","1919.0","2189.0"
"2012-03-21","4218.0","350.0","1714.0","686.0","1839.0","4055.0","0.0","103.0","1883.0","2219.0"
"2012-03-22","3556.0","303.0","1542.0","571.0","1675.0","3888.0","0.0","95.0","1763.0","1997.0"
"2012-03-23","3042.0","230.0","1297.0","524.0","1460.0","3047.0","0.0","102.0","1515.0","1702.0"
"2012-03-24","2422.0","158.0","1019.0","446.0","1160.0","2475.0","0.0","65.0","1073.0","1373.0"
"2012-03-25","3089.0","211.0","1334.0","603.0","1482.0","3040.0","0.0","76.0","1358.0","1756.0"
"2012-03-26","4186.0","323.0","1695.0","756.0","2054.0","3971.0","0.0","115.0","1936.0","2348.0"
"2012-03-27","11168.0","324.0","1695.0","965.0","1829.0","3764.0","0.0","150.0","2019.0","2110.0"
"2012-03-28","4287.0","354.0","1623.0","775.0","1877.0","3668.0","0.0","127.0","1822.0","2199.0"
"2012-03-29","3527.0","325.0","1569.0","712.0","1819.0","3330.0","0.0","131.0","1856.0","2173.0"
"2012-03-30","3253.0","317.0","1501.0","571.0","1691.0","5492.0","0.0","94.0","1671.0","1727.0"
"2012-03-31","2614.0","220.0","1370.0","532.0","1318.0","7918.0","0.0","51.0","1246.0","1373.0"
"2012-04-01","2594.0","215.0","1479.0","578.0","1364.0","2831.0","0.0","60.0","1281.0","1501.0"
"2012-04-02","3524.0","325.0","1775.0","603.0","1901.0","3620.0","0.0","108.0","1872.0","2009.0"
"2012-04-03","3805.0","311.0","1911.0","660.0","1853.0","3699.0","0.0","122.0","1844.0","2199.0"
"2012-04-04","3404.0","280.0","1692.0","3815.0","1702.0","3421.0","0.0","96.0","1762.0","1991.0"
"2012-04-05","2922.0","274.0","1426.0","542.0","1581.0","3065.0","0.0","109.0","1556.0","1777.0"
"2012-04-06","2698.0","257.0","1228.0","525.0","1392.0","2806.0","0.0","72.0","1505.0","1610.0"
"2012-04-07","2347.0","164.0","1091.0","441.0","1334.0","2281.0","0.0","72.0","1136.0","1314.0"
"2012-04-08","2561.0","241.0","1164.0","576.0","1429.0","2770.0","0.0","71.0","1235.0","1443.0"
"2012-04-09","3273.0","296.0","1452.0","654.0","1886.0","3400.0","0.0","97.0","1644.0","1931.0"
"2012-04-10","3637.0","345.0","1609.0","681.0","1938.0","3762.0","0.0","153.0","1959.0","2247.0"
"2012-04-11","3892.0","325.0","1391.0","647.0","1806.0","3525.0","1.0","119.0","1821.0","2105.0"
"2012-04-12","6058.0","464.0","1537.0","639.0","1721.0","3434.0","0.0","113.0","1718.0","2004.0"
"2012-04-13","6125.0","296.0","1412.0","548.0","1442.0","2931.0","0.0","111.0","1508.0","1832.0"
"2012-04-14","5488.0","240.0","2025.0","445.0","1376.0","2725.0","0.0","72.0","1173.0","1470.0"
"2012-04-15","6319.0","221.0","1524.0","644.0","1463.0","2946.0","0.0","72.0","1365.0","1642.0"
"2012-04-16","6432.0","328.0","1856.0","748.0","1935.0","3733.0","0.0","115.0","1822.0","2243.0"
"2012-04-17","6238.0","345.0","1650.0","724.0","1748.0","3845.0","0.0","142.0","1783.0","2268.0"
"2012-04-18","6521.0","304.0","1699.0","647.0","1835.0","4164.0","0.0","127.0","1911.0","2302.0"
"2012-04-19","6022.0","309.0","1735.0","675.0","1704.0","4124.0","0.0","113.0","1752.0","2272.0"
"2012-04-20","6390.0","499.0","1490.0","676.0","1699.0","3816.0","0.0","120.0","1775.0","2153.0"
"2012-04-21","5083.0","339.0","1201.0","552.0","1379.0","2906.0","0.0","171.0","1220.0","1474.0"
"2012-04-22","5769.0","251.0","1328.0","645.0","1810.0","3465.0","0.0","86.0","1488.0","1611.0"
"2012-04-23","7159.0","432.0","1773.0","915.0","2457.0","4515.0","0.0","140.0","2217.0","2444.0"
"2012-04-24","6673.0","407.0","1688.0","740.0","2311.0","4193.0","0.0","146.0","2132.0","2377.0"
"2012-04-25","4229.0","422.0","1697.0","708.0","2199.0","4218.0","0.0","125.0","2045.0","2295.0"
"2012-04-26","4095.0","443.0","1776.0","737.0","2093.0","4136.0","0.0","114.0","1962.0","2197.0"
"2012-04-27","3988.0","359.0","1476.0","702.0","1906.0","3731.0","0.0","116.0","1838.0","1937.0"
"2012-04-28","3744.0","253.0","1083.0","631.0","1507.0","2956.0","0.0","54.0","1279.0","1473.0"
"2012-04-29","4031.0","286.0","1252.0","694.0","1693.0","3501.0","0.0","90.0","1397.0","1713.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","4107.0","426.0","1690.0","776.0","2076.0","4212.0","0.0","109.0","2025.0","2384.0"
"2012-05-02","4097.0","412.0","1824.0","796.0","1993.0","4242.0","0.0","141.0","1970.0","2444.0"
"2012-05-03","5380.0","403.0","1952.0","777.0","1936.0","4166.0","0.0","158.0","1985.0","2594.0"
"2012-05-04","4531.0","314.0","1547.0","585.0","1711.0","3534.0","0.0","128.0","1661.0","2038.0"
"2012-05-05","3242.0","252.0","1355.0","574.0","1509.0","3227.0","0.0","84.0","1364.0","1618.0"
"2012-05-06","3214.0","238.0","1270.0","670.0","1523.0","3287.0","0.0","97.0","1329.0","1647.0"
"2012-05-07","4521.0","399.0","1817.0","870.0","2126.0","4349.0","0.0","207.0","2013.0","2496.0"
"2012-05-08","4266.0","400.0","1750.0","767.0","1964.0","4449.0","0.0","225.0","2027.0","2475.0"
"2012-05-09","4396.0","397.0","1782.0","745.0","2014.0","4435.0","0.0","177.0","1896.0","2557.0"
"2012-05-10","3809.0","342.0","1682.0","719.0","1737.0","3776.0","0.0","181.0","1761.0","2253.0"
"2012-05-11","3783.0","303.0","1549.0","709.0","1679.0","3549.0","0.0","131.0","1735.0","2042.0"
"2012-05-12","2973.0","186.0","1224.0","580.0","1360.0","2842.0","0.0","88.0","1144.0","1488.0"
"2012-05-13","2901.0","241.0","1327.0","697.0","1430.0","3174.0","0.0","90.0","1277.0","1550.0"
"2012-05-14","4022.0","354.0","1710.0","700.0","2212.0","4150.0","0.0","183.0","1847.0","2290.0"
"2012-05-15","4259.0","406.0","1858.0","827.0","2110.0","4182.0","0.0","199.0","1959.0","2409.0"
"2012-05-16","3852.0","350.0","1782.0","740.0","1844.0","3861.0","0.0","199.0","1911.0","2278.0"
"2012-05-17","4060.0","342.0","1665.0","702.0","1698.0","4833.0","0.0","187.0","1887.0","2181.0"
"2012-05-18","3497.0","308.0","1544.0","587.0","1830.0","3356.0","0.0","129.0","1710.0","1941.0"
"2012-05-19","3141.0","211.0","1222.0","558.0","1472.0","2832.0","0.0","117.0","1298.0","1484.0"
"2012-05-20","3487.0","263.0","1357.0","665.0","1560.0","3054.0","0.0","94.0","1282.0","1667.0"
"2012-05-21","4356.0","380.0","1752.0","748.0","2216.0","3934.0","0.0","204.0","1949.0","2286.0"
"2012-05-22","4133.0","369.0","1667.0","703.0","2060.0","3891.0","0.0","188.0","1981.0","2277.0"
"2012-05-23","6116.0","366.0","1849.0","812.0","2085.0","4115.0","0.0","191.0","1968.0","2418.0"
"2012-05-24","4099.0","315.0","1656.0","837.0","1859.0","4007.0","0.0","159.0","1793.0","2546.0"
"2012-05-25","3768.0","299.0","1385.0","669.0","1587.0","3598.0","0.0","151.0","1617.0","2086.0"
"2012-05-26","3288.0","222.0","1142.0","668.0","1379.0","3325.0","0.0","109.0","1063.0","1445.0"
"2012-05-27","3503.0","251.0","1301.0","749.0","1612.0","3763.0","0.0","91.0","1219.0","1704.0"
"2012-05-28","4382.0","286.0","1666.0","3926.0","1791.0","4344.0","0.0","123.0","1527.0","2100.0"
"2012-05-29","4567.0","358.0","1818.0","1988.0","1903.0","4714.0","0.0","202.0","1796.0","2529.0"
"2012-05-30","4582.0","363.0","1702.0","936.0","1863.0","4707.0","0.0","180.0","1833.0","2331.0"
"2012-05-31","4076.0","391.0","1641.0","943.0","1877.0","4467.0","0.0","197.0","1855.0","2403.0"
"2012-06-01","3632.0","309.0","1496.0","780.0","1546.0","4025.0","0.0","118.0","1519.0","2119.0"
"2012-06-02","3243.0","263.0","1313.0","699.0","1465.0","3494.0","0.0","96.0","1237.0","1784.0"
"2012-06-03","3973.0","236.0","1388.0","843.0","1553.0","3928.0","0.0","96.0","1390.0","1782.0"
"2012-06-04","4271.0","349.0","1626.0","889.0","1952.0","4189.0","0.0","163.0","1806.0","2243.0"
"2012-06-05","4722.0","360.0","1793.0","866.0","2272.0","4957.0","0.0","194.0","2069.0","2439.0"
"2012-06-06","4649.0","435.0","1719.0","846.0","2016.0","4411.0","0.0","175.0","1915.0","2355.0"
"2012-06-07","4464.0","381.0","1622.0","750.0","1956.0","4385.0","0.0","188.0","1813.0","2234.0"
"2012-06-08","4142.0","728.0","1949.0","808.0","1912.0","4045.0","0.0","150.0","1719.0","2043.0"
"2012-06-09","3423.0","339.0","1436.0","697.0","1580.0","3430.0","0.0","104.0","1216.0","1582.0"
"2012-06-10","3487.0","305.0","1372.0","725.0","1687.0","3612.0","0.0","96.0","1235.0","1700.0"
"2012-06-11","4641.0","394.0","1746.0","729.0","2132.0","4447.0","0.0","167.0","1756.0","2196.0"
"2012-06-12","4538.0","371.0","1992.0","818.0","2005.0","4478.0","0.0","179.0","1941.0","2316.0"
"2012-06-13","4394.0","336.0","1980.0","802.0","1942.0","4531.0","0.0","197.0","1817.0","2254.0"
"2012-06-14","4469.0","341.0","1908.0","765.0","2054.0","4555.0","0.0","162.0","1920.0","2306.0"
"2012-06-15","4079.0","305.0","1773.0","703.0","1596.0","4060.0","0.0","157.0","1562.0","1956.0"
"2012-06-16","4369.0","231.0","1575.0","620.0","1528.0","3753.0","0.0","115.0","1250.0","1677.0"
"2012-06-17","3964.0","261.0","1650.0","729.0","1674.0","3883.0","0.0","148.0","1567.0","1697.0"
"2012-06-18","4705.0","374.0","2502.0","811.0","2043.0","4606.0","0.0","177.0","1915.0","2431.0"
"2012-06-19","4558.0","358.0","2131.0","780.0","1991.0","4747.0","0.0","192.0","1896.0","2305.0"
"2012-06-20","4669.0","401.0","1822.0","805.0","1809.0","4400.0","0.0","168.0","1747.0","2146.0"
"2012-06-21","4515.0","359.0","1620.0","793.0","1835.0","4279.0","0.0","146.0","1735.0","2257.0"
"2012-06-22","4303.0","317.0","1537.0","836.0","1611.0","3895.0","0.0","187.0","1587.0","1914.0"
"2012-06-23","3635.0","252.0","1196.0","678.0","1505.0","3546.0","0.0","127.0","1269.0","1520.0"
"2012-06-24","3655.0","305.0","1256.0","716.0","1521.0","3720.0","0.0","116.0","1276.0","1582.0"
"2012-06-25","4555.0","393.0","1629.0","868.0","2034.0","4539.0","0.0","172.0","1767.0","2371.0"
"2012-06-26","4556.0","355.0","1652.0","725.0","1899.0","4715.0","0.0","178.0","1881.0","2896.0"
"2012-06-27","4205.0","399.0","1626.0","773.0","1830.0","4468.0","0.0","161.0","1857.0","2236.0"
"2012-06-28","4241.0","361.0","1573.0","669.0","1721.0","4489.0","0.0","162.0","1645.0","2132.0"
"2012-06-29","3765.0","312.0","1629.0","640.0","1566.0","3950.0","0.0","140.0","1544.0","1823.0"
"2012-06-30","3419.0","250.0","1220.0","617.0","1385.0","3548.0","0.0","102.0","1126.0","1479.0"
"2012-07-01","4515.0","242.0","1396.0","748.0","1511.0","3797.0","0.0","109.0","1221.0","1603.0"
"2012-07-02","4316.0","370.0","1751.0","778.0","1811.0","4342.0","0.0","166.0","1680.0","1881.0"
"2012-07-03","4310.0","351.0","1932.0","756.0","1768.0","4473.0","0.0","177.0","1678.0","2020.0"
"2012-07-04","4536.0","324.0","2616.0","738.0","1865.0","4323.0","0.0","155.0","1461.0","1805.0"
"2012-07-05","4485.0","333.0","1904.0","758.0","1704.0","4470.0","0.0","147.0","1662.0","2000.0"
"2012-07-06","3621.0","293.0","1755.0","701.0","1558.0","4204.0","0.0","161.0","1551.0","1918.0"
"2012-07-07","3446.0","239.0","1373.0","575.0","1308.0","3864.0","0.0","95.0","1176.0","1493.0"
"2012-07-08","3686.0","274.0","1499.0","707.0","1417.0","3845.0","0.0","98.0","1204.0","1599.0"
"2012-07-09","4703.0","454.0","2153.0","878.0","1969.0","4897.0","0.0","178.0","1725.0","2415.0"
"2012-07-10","4553.0","428.0","2207.0","798.0","1856.0","4643.0","0.0","191.0","1787.0","2375.0"
"2012-07-11","4374.0","374.0","2173.0","792.0","1742.0","4535.0","0.0","167.0","1746.0","2187.0"
"2012-07-12","4256.0","383.0","2151.0","735.0","1689.0","4328.0","0.0","154.0","1646.0","2045.0"
"2012-07-13","3870.0","326.0","1554.0","671.0","1592.0","4175.0","0.0","130.0","1519.0","1954.0"
"2012-07-14","3607.0","272.0","1459.0","645.0","1382.0","3763.0","0.0","108.0","1307.0","1625.0"
"2012-07-15","3957.0","216.0","1491.0","691.0","1335.0","3919.0","0.0","99.0","1271.0","1829.0"
"2012-07-16","4427.0","372.0","1895.0","755.0","1971.0","4516.0","0.0","167.0","1766.0","2233.0"
"2012-07-17","4633.0","378.0","1838.0","821.0","1956.0","4543.0","0.0","165.0","1757.0","2249.0"
"2012-07-18","4478.0","335.0","1842.0","817.0","1878.0","5957.0","0.0","154.0","1760.0","2276.0"
"2012-07-19","4313.0","326.0","1765.0","744.0","1775.0","4188.0","0.0","146.0","1869.0","2098.0"
"2012-07-20","4116.0","319.0","1625.0","708.0","1728.0","3894.0","0.0","137.0","1556.0","1929.0"
"2012-07-21","3518.0","219.0","1429.0","668.0","1413.0","3325.0","0.0","93.0","1277.0","1599.0"
"2012-07-22","3366.0","258.0","1881.0","664.0","1408.0","3476.0","0.0","77.0","1151.0","1617.0"
"2012-07-23","4545.0","354.0","2069.0","855.0","1925.0","4327.0","0.0","153.0","1717.0","2130.0"
"2012-07-24","4635.0","400.0","1897.0","792.0","1908.0","4223.0","0.0","162.0","1713.0","2242.0"
"2012-07-25","5034.0","374.0","2168.0","818.0","1996.0","4478.0","0.0","117.0","1757.0","2260.0"
"2012-07-26","4826.0","333.0","1838.0","802.0","1818.0","4015.0","0.0","147.0","1802.0","2071.0"
"2012-07-27","4376.0","341.0","1599.0","758.0","1619.0","3712.0","0.0","154.0","1545.0","1962.0"
"2012-07-28","3527.0","236.0","1282.0","617.0","1287.0","3125.0","0.0","100.0","1152.0","1532.0"
"2012-07-29","4257.0","245.0","1528.0","734.0","1529.0","3543.0","0.0","104.0","1229.0","1661.0"
"2012-07-30","4710.0","351.0","1753.0","788.0","1866.0","4140.0","0.0","153.0","1639.0","2456.0"
"2012-07-31","4540.0","376.0","1833.0","698.0","1833.0","3985.0","0.0","158.0","1808.0","2234.0"
